Country,Exchange,Ticker,Full Company Name,Sector,Industry,ISIC_Section,ISIC_Description,Incorporated in,Market_Tier,Stock_Price,Volume,Market_Cap
Indonesia,IDX,BPTR,PT Batavia Prosperindo Trans Tbk.,Transportasi & Logistik,Pengangkutan Darat Penumpang,H,Transportation and storage,INDONESIA,,78.0,37500,275652018176
Indonesia,IDX,BRAM,Indo Kordsa Tbk,Barang Konsumen Non-Primer,Komponen Otomotif,C,Manufacturing,INDONESIA,,4410.0,200,1984751337472
Indonesia,IDX,BREN,PT Barito Renewables Energy Tbk.,Infrastruktur,Utilitas Listrik,D,"Electricity, gas, steam and air conditioning supply",INDONESIA,,5800.0,22312300,775960064425984
Indonesia,IDX,BRIS,PT Bank Syariah Indonesia Tbk,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,2110.0,6259600,97332733411328
Indonesia,IDX,BRMS,Bumi Resources Minerals Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,680.0,1595833900,96413149036544
Indonesia,IDX,BRNA,Berlina Tbk,Barang Baku,Wadah & Kemasan,C,Manufacturing,INDONESIA,,660.0,13900,646212616192
Indonesia,IDX,BRPT,Barito Pacific Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,1355.0,187031900,126969526091776
Indonesia,IDX,BRRC,PT Raja Roti Cemerlang Tbk,Barang Konsumen Primer,Makanan Olahan,C,Manufacturing,INDONESIA,,72.0,35618200,69947998208
Indonesia,IDX,BSBK,PT Wulandari Bangun Laksana Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,56.0,7726000,1405145448448
Indonesia,IDX,BSDE,PT Bumi Serpong Damai Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,735.0,9851200,15371346116608
Indonesia,IDX,BSIM,Bank Sinarmas Tbk,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,855.0,108500,16857317769216
Indonesia,IDX,BSML,PT Bintang Samudera Mandiri Lines Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,324.0,13792800,599472930816
Indonesia,IDX,BSSR,Baramulti Suksessarana Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,3980.0,266200,10413669351424
Indonesia,IDX,BSWD,Bank of India Indonesia Tbk,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,1350.0,100,4979970015232
Indonesia,IDX,BTEK,Bumi Teknokultura Unggul Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,15.0,73036000,694162423808
Indonesia,IDX,BTEL,Bakrie Telecom Tbk,Infrastruktur,Jasa Telekomunikasi Nirkabel,J,Information and communication,INDONESIA,,50.0,,1833194881024
Indonesia,IDX,BTON,Betonjaya Manunggal Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,382.0,12400,275040010240
Indonesia,IDX,BTPN,PT Bank SMBC Indonesia Tbk,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,1955.0,45500,20812822216704
Indonesia,IDX,BTPS,PT Bank BTPN Syariah Tbk.,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,1035.0,3894600,7973329436672
Indonesia,IDX,BUAH,PT Segar Kumala Indonesia Tbk,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,G,Wholesale and retail trade,INDONESIA,,505.0,218000,1010000003072
Indonesia,IDX,BUDI,PT Budi Starch & Sweetener Tbk.,Barang Konsumen Primer,Makanan Olahan,C,Manufacturing,INDONESIA,,208.0,38600,934614728704
Indonesia,IDX,BUKA,PT Bukalapak.com Tbk,Teknologi,Aplikasi & Jasa Internet,J,Information and communication,INDONESIA,,140.0,58595100,14440818802688
Indonesia,IDX,BUKK,Bukaka Teknik Utama Tbk,Infrastruktur,Konstruksi Bangunan,F,Construction,INDONESIA,,1430.0,42800,3775846416384
Indonesia,IDX,BULL,PT Buana Lintas Lautan Tbk.,Energi,Minyak & Gas,B,Mining and quarrying,INDONESIA,,318.0,229551700,4927230836736
Indonesia,IDX,BUMI,Bumi Resources Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,206.0,2059278600,76495095595008
Indonesia,IDX,BUVA,PT Bukit Uluwatu Villa Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,945.0,110314000,23263115739136
Indonesia,IDX,BVIC,Bank Victoria International Tbk,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,103.0,2205200,1878232530944
Indonesia,IDX,BWPT,Eagle High Plantations Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,112.0,17137700,3485705175040
Indonesia,IDX,BYAN,Bayan Resources Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,12650.0,26000,421666668675072
Indonesia,IDX,CAKK,PT Cahayaputra Asa Keramik Tbk.,Perindustrian,Produk & Perlengkapan Bangunan,C,Manufacturing,INDONESIA,,157.0,114500,188918136832
Indonesia,IDX,CAMP,PT Campina Ice Cream Industry Tbk.,Barang Konsumen Primer,Makanan Olahan,C,Manufacturing,INDONESIA,,196.0,204400,1153460076544
Indonesia,IDX,CANI,PT Capitol Nusantara Indonesia Tbk.,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,116.0,369000,96679043072
Indonesia,IDX,CARE,PT Metro Healthcare Indonesia Tbk,Kesehatan,Penyedia Jasa Kesehatan,Q,Human health and social work activities,INDONESIA,,430.0,1450000,14297500483584
Indonesia,IDX,CARS,PT Industri dan Perdagangan Bintraco Dharma Tbk,Barang Konsumen Non-Primer,Ritel Khusus,C,Manufacturing,INDONESIA,,95.0,9523500,1425000103936
Indonesia,IDX,CASA,PT Capital Financial Indonesia Tbk,Keuangan,Perusahaan Holding & Investasi,K,Financial and insurance activities,INDONESIA,,1340.0,13400,72998203686912
Indonesia,IDX,CASH,PT Cashlez Worldwide Indonesia Tbk.,Teknologi,Aplikasi & Jasa Internet,J,Information and communication,INDONESIA,,190.0,5505500,271913844736
Indonesia,IDX,CASS,Cahaya Aero Services Tbk,Infrastruktur,Operator Infrastruktur Transportasi,H,Transportation and storage,INDONESIA,,1930.0,470500,4027813462016
Indonesia,IDX,CBDK,PT Bangun Kosambi Sukses Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,4720.0,2609600,26757417664512
Indonesia,IDX,CBMF,PT Cahaya Bintang Medan Tbk,Barang Konsumen Non-Primer,Barang Rumah Tangga,I,Accommodation and food service activities,INDONESIA,,50.0,0,93750001664
Indonesia,IDX,CBPE,PT Citra Buana Prasida Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,286.0,49300,387887497216
Indonesia,IDX,CBRE,PT Cakra Buana Resources Energi Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,750.0,19179000,3403550556160
Indonesia,IDX,CBUT,PT Citra Borneo Utama Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,830.0,30800,2593749991424
Indonesia,IDX,CCSI,PT Communication Cable Systems Indonesia Tbk.,Perindustrian,Kelistrikan,D,"Electricity, gas, steam and air conditioning supply",INDONESIA,,228.0,319600,304000008192
Indonesia,IDX,CDIA,PT Chandra Daya Investasi Tbk,Infrastruktur,Utilitas Listrik,D,"Electricity, gas, steam and air conditioning supply",INDONESIA,,780.0,73245700,97366916988928
Indonesia,IDX,CEKA,PT Wilmar Cahaya Indonesia Tbk.,Barang Konsumen Primer,Makanan Olahan,C,Manufacturing,INDONESIA,,2200.0,27400,1308999942144
Indonesia,IDX,CENT,PT Centratama Telekomunikasi Indonesia Tbk.,Infrastruktur,Jasa Telekomunikasi Nirkabel,J,Information and communication,INDONESIA,,98.0,5847600,3055979593728
Indonesia,IDX,CFIN,Clipan Finance Indonesia Tbk,Keuangan,Pembiayaan Konsumen,K,Financial and insurance activities,INDONESIA,,324.0,1189300,1290984620032
Indonesia,IDX,CGAS,PT Citra Nusantara Gemilang Tbk.,Energi,Minyak & Gas,B,Mining and quarrying,INDONESIA,,159.0,5136700,281668354048
Indonesia,IDX,CHEK,PT Diastika Biotekindo Tbk,Kesehatan,Peralatan & Perlengkapan Kesehatan,Q,Human health and social work activities,INDONESIA,,139.0,759200,571753103360
Indonesia,IDX,CHEM,PT Chemstar Indonesia Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,76.0,1370500,129202487296
Indonesia,IDX,CHIP,PT Pelita Teknologi Global Tbk,Teknologi,"Perangkat, Instrumen & Komponen Elektronik",J,Information and communication,INDONESIA,,1140.0,97900,918840016896
Indonesia,IDX,CINT,PT Chitose Internasional Tbk,Barang Konsumen Non-Primer,Barang Rumah Tangga,I,Accommodation and food service activities,INDONESIA,,195.0,17100,194999992320
Indonesia,IDX,CITA,Cita Mineral Investindo Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,4150.0,360200,16435498713088
Indonesia,IDX,CITY,PT Natura City Developments Tbk.,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,148.0,1476500,799968002048
Indonesia,IDX,CLAY,PT Citra Putra Realty Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,2750.0,26000,7067499757568
Indonesia,IDX,CLEO,PT Sariguna Primatirta Tbk,Barang Konsumen Primer,Minuman,C,Manufacturing,INDONESIA,,402.0,4903700,9648000204800
Indonesia,IDX,CLPI,Colorpak Indonesia Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,1555.0,37400,476356345856
Indonesia,IDX,CMNP,Citra Marga Nusaphala Persada Tbk,Infrastruktur,Operator Infrastruktur Transportasi,H,Transportation and storage,INDONESIA,,1400.0,76800,9374896488448
Indonesia,IDX,CMNT,PT Cemindo Gemilang Tbk,Barang Baku,Material Konstruksi,F,Construction,INDONESIA,,725.0,9609500,12415990235136
Indonesia,IDX,CMPP,PT AirAsia Indonesia Tbk,Transportasi & Logistik,Maskapai Penerbangan,H,Transportation and storage,INDONESIA,,88.0,14000,940290998272
Indonesia,IDX,CMRY,PT Cisarua Mountain Dairy Tbk,Barang Konsumen Primer,Makanan Olahan,C,Manufacturing,INDONESIA,,4600.0,8844100,36499542245376
Indonesia,IDX,CNKO,Exploitasi Energi Indonesia Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,57.0,20911900,510512562176
Indonesia,IDX,CNMA,PT Nusantara Sejahtera Raya Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,104.0,5951400,8491682496512
Indonesia,IDX,CNTX,PT Century Textile Industry Tbk,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,C,Manufacturing,INDONESIA,,142.0,0,28400001024
Indonesia,IDX,COAL,PT Black Diamond Resources Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,59.0,26155300,368750002176
Indonesia,IDX,COCO,PT Wahana Interfood Nusantara Tbk.,Barang Konsumen Primer,Makanan Olahan,C,Manufacturing,INDONESIA,,310.0,2675800,1103431335936
Indonesia,IDX,COIN,PT Indokripto Koin Semesta Tbk,Keuangan,Perusahaan Holding & Investasi,K,Financial and insurance activities,INDONESIA,,1140.0,6382300,16768125894656
Indonesia,IDX,COWL,COWELL DEVELOPMENT Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,50.0,100,243560497152
Indonesia,IDX,CPIN,Charoen Pokphand Indonesia Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,3970.0,29917500,65100060819456
Indonesia,IDX,CPRI,PT Capri Nusa Satu Properti Tbk.,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,50.0,0,121668993024
Indonesia,IDX,CPRO,Central Proteina Prima Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,54.0,63523300,3216908746752
Indonesia,IDX,CRAB,PT Toba Surimi Industries Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,234.0,217500,456300003328
Indonesia,IDX,CRSN,PT Carsurin Tbk,Perindustrian,Jasa Profesional,M,"Professional, scientific and technical activities",INDONESIA,,101.0,264700,292091985920
Indonesia,IDX,CSAP,Catur Sentosa Adiprana Tbk,Barang Konsumen Non-Primer,Ritel Khusus,G,Wholesale and retail trade,INDONESIA,,284.0,31600,1614021656576
Indonesia,IDX,CSIS,PT Cahayasakti Investindo Sukses Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,161.0,1348500,294597787648
Indonesia,IDX,CSMI,PT Cipta Selera Murni Tbk.,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,83.0,17959000,67733106688
Indonesia,IDX,CSRA,PT Cisadane Sawit Raya Tbk.,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,930.0,440900,1906500042752
Indonesia,IDX,CTBN,Citra Tubindo Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,5700.0,9100,4562117722112
Indonesia,IDX,CTRA,Ciputra Development Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,685.0,8037100,12696950931456
Indonesia,IDX,CTTH,Citatah Tbk,Perindustrian,Produk & Perlengkapan Bangunan,C,Manufacturing,INDONESIA,,70.0,938200,86158786560
Indonesia,IDX,CUAN,PT Petrindo Jaya Kreasi Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,1125.0,185097900,126471259553792
Indonesia,IDX,CYBR,PT ITSEC Asia Tbk.,Teknologi,Jasa & Konsultan TI,J,Information and communication,INDONESIA,,1370.0,12528300,9197772079104
Indonesia,IDX,DAAZ,PT Daaz Bara Lestari Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,2500.0,944100,4992499974144
Indonesia,IDX,DADA,PT Diamond Citra Propertindo Tbk.,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,50.0,229700,371576537088
Indonesia,IDX,DART,Duta Anggada Realty Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,136.0,168700,427229151232
Indonesia,IDX,DATA,PT Remala Abadi Tbk,Infrastruktur,Jasa Telekomunikasi,J,Information and communication,INDONESIA,,3710.0,1593300,5101250412544
Indonesia,IDX,DAYA,PT Duta Intidaya Tbk.,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,G,Wholesale and retail trade,INDONESIA,,930.0,55200,2251108646912
Indonesia,IDX,DCII,PT DCI Indonesia Tbk,Teknologi,Jasa & Konsultan TI,J,Information and communication,INDONESIA,,208975.0,600,498143292555264
Indonesia,IDX,DEAL,PT Dewata Freightinternational Tbk.,Transportasi & Logistik,Logistik & Pengantaran,H,Transportation and storage,INDONESIA,,6.0,0,6877026304
Indonesia,IDX,DEFI,Danasupra Erapacific Tbk,Keuangan,Perusahaan Holding & Investasi,S,Other service activities,INDONESIA,,82.0,3801700,55431999488
Indonesia,IDX,DEPO,PT Caturkarda Depo Bangunan Tbk,Barang Konsumen Non-Primer,Ritel Khusus,G,Wholesale and retail trade,INDONESIA,,220.0,72900,1493800058880
Indonesia,IDX,DEWA,Darma Henwa Tbk,Energi,"Pendukung Minyak, Gas & Batu Bara",B,Mining and quarrying,INDONESIA,,394.0,381102100,16030850088960
Indonesia,IDX,DEWI,PT Dewi Shri Farmindo Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,116.0,31224600,231999995904
Indonesia,IDX,DFAM,PT Dafam Property Indonesia Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,70.0,4603900,132989698048
Indonesia,IDX,DGIK,Nusa Konstruksi Enjiniring Tbk,Infrastruktur,Konstruksi Bangunan,F,Construction,INDONESIA,,119.0,2277500,611773120512
Indonesia,IDX,DGNS,PT Diagnos Laboratorium Utama Tbk,Kesehatan,Penyedia Jasa Kesehatan,Q,Human health and social work activities,INDONESIA,,284.0,804900,354999992320
Indonesia,IDX,DGWG,PT Delta Giri Wacana Tbk,Barang Baku,Barang Kimia,A,"Agriculture, forestry and fishing",INDONESIA,,360.0,13141600,2117647073280
Indonesia,IDX,DIGI,PT Arkadia Digital Media Tbk,Barang Konsumen Non-Primer,Media,J,Information and communication,INDONESIA,,33.0,862200,53624995840
Indonesia,IDX,DILD,Intiland Development Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,127.0,11251700,1316463443968
Indonesia,IDX,DIVA,PT Distribusi Voucher Nusantara Tbk,Teknologi,Aplikasi & Jasa Internet,J,Information and communication,INDONESIA,,124.0,2586600,173598457856
Indonesia,IDX,DKFT,Central Omega Resources Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,700.0,13355400,3859440205824
Indonesia,IDX,DKHH,PT Cipta Sarana Medika Tbk,Kesehatan,Penyedia Jasa Kesehatan,Q,Human health and social work activities,INDONESIA,,61.0,2967200,155550007296
Indonesia,IDX,DLTA,Delta Djakarta Tbk,Barang Konsumen Primer,Minuman,C,Manufacturing,INDONESIA,,1930.0,85000,1545272033280
Indonesia,IDX,DMAS,PT Puradelta Lestari Tbk.,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,131.0,16517400,6313952673792
Indonesia,IDX,DMMX,PT Digital Mediatama Maxima Tbk,Teknologi,Jasa & Konsultan TI,J,Information and communication,INDONESIA,,183.0,1041200,1328476585984
Indonesia,IDX,DMND,PT Diamond Food Indonesia Tbk.,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,G,Wholesale and retail trade,INDONESIA,,635.0,25200,6012407906304
Indonesia,IDX,DNAR,PT Bank Oke Indonesia Tbk.,Keuangan,Bank,K,Financial and insurance activities,INDONESIA,,129.0,858400,2157123993600
Indonesia,IDX,DNET,PT Indoritel Makmur Internasional Tbk.,Keuangan,Perusahaan Holding & Investasi,S,Other service activities,INDONESIA,,8975.0,5200,127301396201472
Indonesia,IDX,DOID,PT BUMA Internasional Grup Tbk,Energi,"Pendukung Minyak, Gas & Batu Bara",B,Mining and quarrying,INDONESIA,,254.0,4904700,1868721029120
Indonesia,IDX,DOOH,PT Era Media Sejahtera Tbk,Barang Konsumen Non-Primer,Media,J,Information and communication,INDONESIA,,123.0,79290100,951883595776
Indonesia,IDX,DOSS,PT Global Sukses Digital Tbk,Barang Konsumen Non-Primer,Barang Elektronik Konsumen,I,Accommodation and food service activities,INDONESIA,,160.0,1068000,275999981568
Indonesia,IDX,DPNS,Duta Pertiwi Nusantara Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,310.0,272500,102650281984
Indonesia,IDX,DPUM,PT Dua Putra Utama Makmur Tbk.,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,130.0,7416300,541390176256
Indonesia,IDX,DRMA,PT Dharma Polimetal Tbk,Barang Konsumen Non-Primer,Komponen Otomotif,C,Manufacturing,INDONESIA,,970.0,811300,4564705607680
Indonesia,IDX,DSFI,Dharma Samudera Fishing Ind. Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,86.0,6481300,159713656832
Indonesia,IDX,DSNG,PT Dharma Satya Nusantara Tbk.,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,1385.0,3067900,14680782274560
Indonesia,IDX,DSSA,Dian Swastatika Sentosa Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,61450.0,2800000,380331567874048
Indonesia,IDX,DUCK,PT Jaya Bersama Indo Tbk.,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,176.0,31739700,225866088448
Indonesia,IDX,DUTI,Duta Pertiwi Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,4280.0,10000,7917999751168
Indonesia,IDX,DVLA,Darya-Varia Laboratoria Tbk,Kesehatan,Farmasi,C,Manufacturing,INDONESIA,,1610.0,10600,1803199971328
Indonesia,IDX,DWGL,PT Dwi Guna Laksana Tbk,Energi,Batu Bara,B,Mining and quarrying,INDONESIA,,312.0,6265400,2886880198656
Indonesia,IDX,DYAN,PT Dyandra Media International Tbk.,Perindustrian,Jasa Komersial,C,Manufacturing,INDONESIA,,81.0,1203500,346110099456
Indonesia,IDX,EAST,PT Eastparc Hotel Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,91.0,747100,375502897152
Indonesia,IDX,ECII,PT Electronic City Indonesia Tbk.,Barang Konsumen Non-Primer,Ritel Khusus,G,Wholesale and retail trade,INDONESIA,,200.0,363200,242976358400
Indonesia,IDX,EDGE,PT Indointernet Tbk.,Teknologi,Aplikasi & Jasa Internet,J,Information and communication,INDONESIA,,4790.0,111100,9676997525504
Indonesia,IDX,EKAD,Ekadharma International Tbk,Barang Baku,Barang Kimia,C,Manufacturing,INDONESIA,,180.0,77900,628897480704
Indonesia,IDX,ELIT,PT Data Sinergitama Jaya Tbk,Teknologi,Jasa & Konsultan TI,J,Information and communication,INDONESIA,,193.0,2916600,390626541568
Indonesia,IDX,ELPI,PT Pelayaran Nasional Ekalya Purnamasari Tbk,Transportasi & Logistik,Logistik & Pengantaran,H,Transportation and storage,INDONESIA,,1400.0,2022900,10376799322112
Indonesia,IDX,ELSA,Elnusa Tbk,Energi,"Pendukung Minyak, Gas & Batu Bara",B,Mining and quarrying,INDONESIA,,695.0,80365500,5072457564160
Indonesia,IDX,ELTY,Bakrieland Development Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,40.0,60530000,1740876546048
Indonesia,IDX,EMAS,PT Merdeka Gold Resources Tbk,Barang Baku,Logam & Mineral,B,Mining and quarrying,INDONESIA,,9500.0,209376400,139947977736192
Indonesia,IDX,EMDE,Megapolitan Developments Tbk,Properti & Real Estat,Pengelola & Pengembang Real Estat,L,Real estate activities,INDONESIA,,80.0,1510600,268000002048
Indonesia,IDX,EMTK,Elang Mahkota Teknologi Tbk,Teknologi,Aplikasi & Jasa Internet,J,Information and communication,INDONESIA,,795.0,61158100,48834029813760
Indonesia,IDX,ENAK,PT Champ Resto Indonesia Tbk,Barang Konsumen Non-Primer,Pariwisata & Rekreasi,I,Accommodation and food service activities,INDONESIA,,398.0,62400,862333370368
Indonesia,IDX,ENRG,Energi Mega Persada Tbk,Energi,Minyak & Gas,B,Mining and quarrying,INDONESIA,,1405.0,80350500,37016452464640
Indonesia,IDX,ENVY,PT Envy Technologies Indonesia Tbk,Teknologi,Jasa & Konsultan TI,J,Information and communication,INDONESIA,,50.0,2790200,89999998976
Indonesia,IDX,ENZO,PT Morenzo Abadi Perkasa Tbk,Barang Konsumen Primer,Produk Makanan Pertanian,A,"Agriculture, forestry and fishing",INDONESIA,,60.0,12818400,129752834048
Indonesia,IDX,EPAC,PT Megalestari Epack Sentosaraya Tbk.,Barang Baku,Wadah & Kemasan,C,Manufacturing,INDONESIA,,42.0,2212400,138742792192
